"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"16",0.929893916083916,0.279674335664336,0.188783426573427,0.910095667669528,0.932865400136896,0.501007040149769,0.152907577539054,0.549153731189152,0.184795306423672,88,3,70.4369987381119
"17",0.985826783216783,0.0839093006993007,0.0839093006993007,0.999104660505364,0.999794798455874,0.00873625079728008,0.012666572628086,0.924882098439396,0.0755949123577719,89,15,70.6044757456312
"18",1e-05,0.901927482517482,0.992818391608392,1e-05,1e-05,1e-05,0.430612490497325,1e-05,0.99981,97,5.18126924692202,69.773433486359
"19",0.580313496503497,0.496414195804196,0.39154006993007,0.581639613057752,0.409720180706261,0.555945910158479,0.554749888039682,0.470477292135562,0.318156365417303,87,3,69.5414123081366
"20",0.99981,0.034968041958042,1e-05,0.99981,0.991336294859252,1.0000000002617e-05,1.000000000308e-05,0.0699706426031068,1e-05,75,5.18126924692202,67.6859293850757
"21",0.034968041958042,0.741120489510489,0.971843566433566,0.0496386516808968,0.188909487549351,0.450849007130571,0.745751067605638,0.77668768244494,0.994568332864699,89,3,69.1156085749138
"22",0.601288321678322,0.692179230769231,0.713154055944056,0.721545326654026,0.738982160489478,0.69245695820851,0.479956780340083,0.900050973412636,0.720113281371641,85,3,69.0645108303473
"23",0.985826783216783,0.342598811188811,0.0909009090909091,0.927220129880583,0.999809985164968,0.584959698251474,0.543739798598315,0.627623292443789,0.06917201903023,82,3,69.8576820452713
"24",0.573321888111888,0.559338671328671,0.321623986013986,0.664944661704974,0.588736594566272,0.621228300703102,0.623637224379086,0.223515159428129,0.333830811545031,83,14.181269246922,67.4604314726418
"25",0.517389020979021,0.741120489510489,0.587305104895105,0.662808449695887,0.757971561825402,0.760992712724448,0.492689518956336,0.777572002325286,0.437968585634665,84,17.181269246922,67.5094251362066
"26",0.370565244755245,0.237724685314685,0.573321888111888,0.282580419570559,0.416302804856597,0.231987762859158,0.234872859902134,0.450890394872348,0.546871895690605,92,22.2141277868017,69.5678152125877
"27",0.0769176923076923,0.99981,0.978835174825175,0.00343007239355242,0.966376405299253,0.999742766535954,0.999809992192601,0.999806887401241,0.99981,77,11.181269246922,64.8519020255998
"28",0.0139932167832168,0.776078531468531,0.818028181818182,0.0725614693852796,0.0194656626483714,0.513270504159863,0.663988730701724,0.390355855193523,0.714891904847407,104,60.3334853786048,69.8689866888143
"29",0.992818391608392,0.265691118881119,0.0489512587412587,0.994887781940021,0.980617596761872,0.789963152871715,0.997407758528899,0.136829375083722,0.0560533545136024,78,8.18126924692202,69.1528844195011
"30",0.880952657342657,0.195775034965035,0.0559428671328671,0.862555945550294,0.851145340714192,0.22414638050316,0.000307075377137305,0.0933714404795125,0.0754736981601017,88,16.362538493844,70.134477068265
"31",0.880952657342657,0.762095314685315,0.125858951048951,0.896619884435218,0.697391777995402,0.865851546831983,0.955813086440201,0.362040794009474,0.143787789334313,84,3,69.9499128882022
"32",0.713154055944056,0.797053356643357,0.342598811188811,0.855824119872086,0.655721807419074,0.93319634451138,0.818214656481251,0.618781222440581,0.248098881810318,87,6,70.2989747558398
"33",0.314632377622378,0.692179230769231,0.629254755244755,0.487885472553624,0.178054457637508,0.654270174345088,0.747939763232795,0.271807590966127,0.578723471689662,67,3,61.2232182864114
"34",0.804044965034965,0.419506503496504,0.160816993006993,0.740702392896423,0.197084889571894,0.488904276412547,0.392664350185014,0.200907970106374,0.22647288807788,65,3,63.1105531446812
"35",0.664212797202797,0.685187622377622,0.447472937062937,0.813534147881252,0.653611263191528,0.802325387587402,0.600366956762854,0.761086227583958,0.338502638719997,85,22.9063462346101,68.1183851611925
"36",0.943877132867133,0.482430979020979,0.244716293706294,0.964130761914273,0.997716697217658,0.563059677832264,0.39040109171166,0.571481042610503,0.250917648912927,86,17.7250769876881,69.9568909567355
"37",0.985826783216783,0.0419596503496504,0.0629344755244755,0.953993134748625,0.948487774680653,0.478865000645866,0.0848149426726905,0.697173364892516,0.111424633966902,85,41.8892876460076,66.2324679026908
"38",0.713154055944056,0.629254755244755,0.545355454545454,0.621341094383518,0.898585172210803,0.640242665478253,0.509033344859026,0.836716693478958,0.660238927518495,87,3,70.5337806491407
"39",0.328615594405594,0.99981,0.559338671328671,0.545232764581634,0.140203825658441,0.996455592302675,0.997468638308663,0.20193926232239,0.698191344392706,69,3,62.9192180838155
"40",0.845994615384615,0.839003006993007,0.629254755244755,0.862199409915813,0.999788669971485,0.885767650018901,0.734920321844817,0.999808397082067,0.596133655408946,81,3,69.4460014302857
"41",0.678196013986014,0.78307013986014,0.314632377622378,0.701089033551368,0.30500722673102,0.811936942840248,0.928332148667954,0.520291180173626,0.233808049408067,81,17.5766662806457,67.0428410758866
"42",0.0279764335664336,0.776078531468531,0.538363846153846,0.0365771803344797,0.000230000412002424,0.644293395845567,0.671084680280676,2.65261116386005e-05,0.627409246963997,93,3,70.5969587780011
"43",0.125858951048951,0.594296713286713,0.901927482517482,0.189705859744048,0.80234455846279,0.59488516318197,0.533372874160432,0.691992326381286,0.903175557986453,75,15.5438077407661,63.1647262779925
"44",0.943877132867133,0.0489512587412587,0.60827993006993,0.658381924716296,0.999808415597631,0.230168572742202,0.00456288749681661,0.999679880724588,0.731720601798182,90,47.0268202560219,69.0746629283725
"45",0.440481328671329,0.0769176923076923,0.622263146853147,0.118134297284479,0.70506583399751,0.0594620543653022,0.0195800492702088,0.899027239538364,0.855524777087902,65,3,61.3163466006133
"46",0.489422587412587,0.713154055944056,0.426498111888112,0.704479813734843,0.395145005963546,0.73512650876938,0.703873177394967,0.298017406804526,0.390649620394007,63,3,60.747350968396
"47",0.223741468531469,0.86696944055944,0.244716293706294,0.451198480037794,0.000122059793299741,0.863677574411802,0.998034459251883,9.21800361798283e-05,0.0841659084831404,87,3,69.6635789157376
"48",0.503405804195804,0.769086923076923,0.636246363636364,0.402431514004199,0.666726599830755,0.866058320335669,0.641918460727516,0.755978550324045,0.682324007788215,79,6,67.4103803632592
"49",0.964851958041958,0.454464545454545,0.0559428671328671,0.965178578343531,0.919433126959816,0.801326224507959,0.633719126633669,0.343384825920885,0.113822601457867,81,31.3076995111127,67.7137095602466
"50",0.950868741258741,0.286665944055944,0.0139932167832168,0.869170645643579,0.379916671818852,0.637151800802117,0.849190381372536,0.0692968408788898,0.0881630610517271,70,14.181269246922,64.7975682591278
"51",0.643237972027972,0.713154055944056,0.405523286713287,0.744810773378499,0.42366978527805,0.863321847055134,0.668762916976674,0.503839705982215,0.3720123582896,82,16.7579355275677,68.2236288719333
"52",0.0629344755244755,0.894935874125874,0.873961048951049,0.0790865243739314,0.482131519228242,0.993873084460454,0.87524849188793,0.309138089280953,0.729703044047239,71,8.18126924692202,61.5971499437923
"53",0.531372237762238,0.195775034965035,0.342598811188811,0.392519410197525,0.385438265063217,0.1689728853551,0.259574663632039,0.1998031283274,0.339948796116101,78,3,67.5452905637188
"54",0.727137272727273,0.587305104895105,0.125858951048951,0.87875324761679,0.241675366588756,0.678743966942433,0.885777059490054,0.168276120036282,0.0704486152189508,80,3,69.1452350660317
"55",0.202766643356643,0.489422587412587,0.943877132867133,0.197450737961587,0.999801736199308,0.357508027018841,0.275975961356725,0.941728662371954,0.911793453676585,82,3,67.9018515813092
"56",0.873961048951049,0.125858951048951,0.00700160839160839,0.639743829877821,0.802030024406124,0.311663145056284,0.156024602620291,9.96027874151842e-05,0.00364712200414996,109,96.1122157346506,70.3417450665583
"57",0.936885524475524,0.237724685314685,0.181791818181818,0.997295604265046,0.883656870214356,0.701061312777044,0.233334387930988,0.708039759210377,0.10626042313195,59,3,60.3669753278195
"58",0.545355454545454,0.734128881118881,0.153825384615385,0.480215046285313,0.113634799697756,0.726754340327411,0.777244264680841,0.0916690457697543,0.179258745318349,86,6,70.2588656715031
"59",0.985826783216783,0.531372237762238,0.0209848251748252,0.979944052895361,0.935361797620717,0.642319168776748,0.968620656083691,0.348032351095459,0.019538184894469,62,6,62.7337275887616
"60",0.832011398601399,0.321623986013986,0.0839093006993007,0.79509552397216,0.344849525976165,0.585226401776543,0.628227952811091,0.251780621745338,0.145958780950918,87,39.5158710551355,68.6213993095504
"61",0.887944265734266,0.580313496503497,0.0839093006993007,0.904950829117362,0.246616531075403,0.886831573552377,0.772069601682665,0.0548252009753098,0.0982663904489107,52,6,56.1220659431239
"62",0.699170839160839,0.629254755244755,0.223741468531469,0.801738452081349,0.901987907000857,0.703106818260435,0.351763608784384,0.306294690141172,0.238657035383057,80,3,69.0435139871609
"63",0.769086923076923,0.314632377622378,0.342598811188811,0.711416349570619,0.73267486076463,0.330475611118186,0.249647275894145,0.436005866322594,0.341461662200239,86,12,70.6191919819162
"64",0.398531678321678,0.706162447552448,0.447472937062937,0.458475469600453,0.325471842941337,0.69229222795695,0.553572634718507,0.217309379009816,0.35973004446764,74,12.3953970337237,64.9959070711379
"65",0.790061748251748,0.230733076923077,0.181791818181818,0.622053495108748,0.76384012934038,0.221054401485464,0.339931165540013,0.200820450895295,0.35930787148992,68,5.18126924692202,64.3858963513199
"66",0.181791818181818,0.202766643356643,0.790061748251748,0.112146983830149,0.518982996286962,0.220852060750676,0.0192976978323045,0.575060597693811,0.820322681523454,92,24.6642817621778,70.0885477056752
"67",0.887944265734266,0.244716293706294,0.181791818181818,0.765100214590811,0.862199088818123,0.388639105218314,0.221136999833433,0.663560972845617,0.343171803977212,65,12,63.1827372765991
"68",0.132850559440559,0.852986223776224,0.908919090909091,0.252128259333407,0.275334150908379,0.631522324536612,0.78669798758567,0.858809418741335,0.846814599160313,91,22.9063462346101,69.8100261073507
"69",0.517389020979021,0.482430979020979,0.251707902097902,0.583114835238917,0.363889481921284,0.52615276185653,0.192120516726542,0.1714386251195,0.154749521969795,81,11.181269246922,68.4168584134946
"70",0.95786034965035,0.412514895104895,0.461456153846154,0.947553174775433,0.983392678655476,0.393399613238565,0.559165073578812,0.955773298807429,0.509854442303357,79,6,69.5921062717916
"71",0.230733076923077,0.985826783216783,0.237724685314685,0.37537837476654,0.00174509206340278,0.910492618400455,0.999807677513194,0.00113501020486468,0.0412597393462578,89,6,70.6401635196129
"72",0.86696944055944,0.454464545454545,0.0419596503496504,0.859518155072049,0.000393938594603562,0.308158654545034,0.805546738047355,0.000329749549150145,0.0317254628870782,68,3,65.0788784707827
"73",0.901927482517482,0.559338671328671,0.272682727272727,0.943404986110341,0.987452850307803,0.638193785619389,0.735530873596215,0.72406941437199,0.23850559845566,83,8.18126924692202,70.1548618672708
"74",0.510397412587413,0.21674986013986,0.363573636363636,0.337788792365674,0.162374333536761,0.225748191524943,0.320786970199054,0.352236935493299,0.39552707627016,86,6,70.4276871572877
"75",0.622263146853147,0.727137272727273,0.39154006993007,0.648679097709156,0.409675112041303,0.762139532236489,0.859081806331353,0.531358790756677,0.358227286838807,59,3,59.8623487623865
"76",0.258699510489511,0.671204405594406,0.398531678321678,0.166157347802334,0.127988795356351,0.488895551220384,0.750172570947402,0.0184666433611418,0.422202962683255,80,9,66.9346664380665
"77",0.839003006993007,0.56633027972028,0.167808601398601,0.740560777549584,0.827140808508757,0.663201784313427,0.982350595517485,0.288050488905803,0.209307872940112,74,6,66.9320533588351
"78",0.223741468531469,0.852986223776224,0.901927482517482,0.337872087276697,0.680438020647815,0.701890814492038,0.943459562381285,0.918546129360732,0.873152134440526,88,26.3017432683338,69.0016314765179
"79",0.880952657342657,0.160816993006993,0.503405804195804,0.800838015450465,0.999787488839653,0.271016463835289,0.0153478567697603,0.728727102007834,0.691915408492164,112,103.766356516583,70.4452092106121
"80",0.727137272727273,0.356582027972028,0.468447762237762,0.592306760792063,0.824448068371599,0.45906274225256,0.25421693004186,0.786070528513488,0.515751055593282,82,5.18126924692202,69.8836219397419
"81",0.804044965034965,0.461456153846154,0.755103706293706,0.790512582882636,0.997965220750455,0.591882537815412,0.529157180552266,0.96623149887279,0.716633514866411,70,8.18126924692202,65.3799648023161
"82",0.43348972027972,0.258699510489511,0.713154055944056,0.37413190851807,0.962226473632362,0.162481810989685,0.514004474085004,0.848419745938634,0.76908040298577,83,3,69.5943086473328
"83",0.832011398601399,0.622263146853147,0.202766643356643,0.904112946289238,0.809850993581051,0.705586301852171,0.68674402929845,0.528775596294926,0.166853048751643,76,3,68.2106816532831
"84",0.839003006993007,0.65022958041958,0.265691118881119,0.818878875404252,0.899258594924628,0.56585550860559,0.95914694586771,0.792055031410861,0.364800233800368,74,6,67.4372581234167
"85",0.78307013986014,0.510397412587413,0.335607202797203,0.865648607390641,0.683218038287013,0.582944466425233,0.601334158436965,0.492569603908545,0.285632337208639,84,26.7250769876881,69.1092124307502
"86",0.531372237762238,0.664212797202797,0.39154006993007,0.495132526691087,0.701889190377752,0.715424670832346,0.500407852002672,0.208063177462138,0.481323115902139,83,3,69.8755084217421
"87",0.706162447552448,0.279674335664336,0.384548461538462,0.527888751879135,0.643640222143212,0.231740136414207,0.217717572299296,0.637143243206406,0.533281729882473,78,6,68.4625636313579
"88",0.832011398601399,0.685187622377622,0.230733076923077,0.901020498082261,0.893151696402247,0.737109586352679,0.770002964148216,0.608525185235058,0.170820496467452,78,13.362538493844,68.3837584374829
"89",0.237724685314685,0.741120489510489,0.720145664335664,0.260934010348908,0.584664938298202,0.813873758535069,0.762741543098672,0.487509108678333,0.76193539995271,89,16.362538493844,70.211429444402
"90",0.573321888111888,0.524380629370629,0.398531678321678,0.583588912524795,0.398195461377648,0.67347206578598,0.621692007053085,0.475880584533883,0.436494096527053,85,30.7628573818169,68.808251910782
"91",0.859977832167832,0.272682727272727,0.167808601398601,0.849402891788106,0.806339379086547,0.378369895571121,0.56003647272964,0.385883589319446,0.157363535535209,68,3,65.3703644204144
"92",0.86696944055944,0.811036573426573,0.167808601398601,0.931695551763531,0.823225897937468,0.927790421888309,0.926411898499495,0.536159434013271,0.147327510811713,51,3,56.3411006068015
"93",0.440481328671329,0.664212797202797,0.272682727272727,0.412830987922692,0.135042541565051,0.683607191369135,0.650474806235762,0.126282372813662,0.281065002838916,90,27.3953970337237,70.3714964933723
"94",0.845994615384615,0.125858951048951,0.943877132867133,0.815019513014841,0.99981,0.262431505770302,0.02619891418602,0.99981,0.961855249811565,88,30.3953970337237,70.5822868424182
"95",0.818028181818182,0.929893916083916,0.286665944055944,0.934233943109197,0.920330457302045,0.958639097510898,0.942861902566545,0.653067416749048,0.229666615017148,55,6,57.8511892338928
"96",0.692179230769231,0.915910699300699,0.160816993006993,0.967217918043568,0.41948129170849,0.972385209196803,0.999722740747524,0.203848178827591,0.0936721654574559,84,3,70.6817785750059
"97",0.86696944055944,0.776078531468531,0.454464545454545,0.896285751186669,0.870007394467966,0.786893166828972,0.543626044986127,0.89280540127185,0.474127183293549,81,16.362538493844,69.5051459427861
"98",0.587305104895105,0.237724685314685,0.622263146853147,0.647403489828649,0.879694111948152,0.268114794867704,0.22442027723756,0.757525148068852,0.549865951589757,83,3,70.2039514732253
"99",0.405523286713287,0.56633027972028,0.293657552447552,0.374640918603238,0.19118234536533,0.548229910335459,0.566243048187116,0.145359620875346,0.277283511384869,87,27.9392047744898,69.1850441627628
"100",0.741120489510489,0.797053356643357,0.0209848251748252,0.860951266460952,0.165898244898478,0.906706813678357,0.883982191318424,9.85481340410233e-05,0.0138647959846153,84,25.362538493844,69.389229716599
"101",0.873961048951049,0.657221188811189,0.034968041958042,0.942488045328059,0.538450875565761,0.787725466646997,0.563965569859445,0.00401802399922657,0.022610207825848,85,33.9392047744898,69.4462734807104
"102",0.251707902097902,0.251707902097902,0.615271538461538,0.132267885648948,0.132935798325848,0.216229774696349,0.153772186676712,0.325841300697062,0.74261790598886,78,3,67.7484305400804
"103",0.552347062937063,0.65022958041958,0.202766643356643,0.679233417790396,0.297371379259838,0.630422189619534,0.608293242085547,0.0902413252603855,0.182529107524367,83,18.5438077407661,69.1807544625067
"104",0.510397412587413,0.300649160839161,0.678196013986014,0.397902987846445,0.845029135160161,0.211453968150812,0.312572619614714,0.829891675990442,0.723883258310485,92,35.1533325612915,70.673392428075
"105",0.839003006993007,0.419506503496504,0.0209848251748252,0.822994302269256,0.0389816201088238,0.548832602269335,0.450374522266882,0.000583012803957393,0.0364103561943707,79,29.4501539753761,67.570665769278
"106",0.78307013986014,0.873961048951049,0.314632377622378,0.92078962389835,0.974327658820261,0.953176568277783,0.952681696043151,0.560671783636997,0.275173592604787,71,12,65.6692928899869
"107",0.755103706293706,0.510397412587413,0.468447762237762,0.759709380027434,0.928692404346719,0.644766140310587,0.148648003415334,0.759144150288559,0.416452636803955,72,16.362538493844,65.634195395137
"108",0.538363846153846,0.426498111888112,0.230733076923077,0.600692473763207,0.00454868713825586,0.517982803805924,0.495619271696524,0.11329945354752,0.157248203962079,78,3,68.5230820228824
"109",0.692179230769231,0.461456153846154,0.65022958041958,0.774916472347022,0.816936207860729,0.552431541531786,0.229986724594588,0.865708689249144,0.646767978526991,78,9,68.6483745877761
"110",0.99981,0.132850559440559,0.034968041958042,0.994615242930968,0.973190740715412,0.216860915053168,0.274943671597518,0.286286464944255,0.0431036854569414,74,28.9063462346101,66.9446360966256
"111",0.265691118881119,0.629254755244755,0.755103706293706,0.213682234674708,0.349543343408393,0.565850608715871,0.886930538551259,0.607677248334089,0.795482820988502,85,13.362538493844,69.7274790427978
"112",0.985826783216783,0.0769176923076923,0.0978925174825175,0.999099502269087,0.999809901397459,0.866323195895713,0.00503966900501177,0.831968042360271,0.0606055134001439,88,50.2469042856025,69.9805252311359
"113",0.671204405594406,0.845994615384615,0.21674986013986,0.734833691107571,0.265125644155321,0.826735183911138,0.960750344417559,0.20824423249997,0.211346050724769,70,8.18126924692202,65.5310812367008
"114",0.363573636363636,0.692179230769231,0.873961048951049,0.407095255805924,0.0663600496397365,0.599884476479453,0.939122421494646,0.888409493210883,0.931052392000898,96,44.0268202560219,70.7765943004499
"115",0.78307013986014,0.482430979020979,0.209758251748252,0.766625826306288,0.706154247896958,0.675426013856572,0.282315320764315,0.449811522555315,0.266711406437267,76,19.9063462346101,66.8466064287234
"116",0.43348972027972,0.852986223776224,0.468447762237762,0.559547199329296,0.167853993951272,0.855581473957229,0.87384700882003,0.321940493996727,0.39396443950693,86,36.3893587498659,68.2200944263625
"117",0.314632377622378,0.769086923076923,0.363573636363636,0.380362308845788,0.240556848586014,0.81253430480011,0.560879536694651,0.146318340073086,0.356660962051369,84,8.18126924692202,69.8986549059016
"118",0.265691118881119,0.706162447552448,0.811036573426573,0.245213750206983,0.594248783647225,0.4919214947423,0.767938182121416,0.667213786987791,0.805971169218271,81,11.181269246922,68.246175966807
"119",0.370565244755245,0.286665944055944,0.804044965034965,0.23897958840378,0.928621517875267,0.211043517719137,0.152870786483377,0.872207318321969,0.848213548071829,91,34.0876154815321,70.3838656981956
"120",0.741120489510489,0.412514895104895,0.922902307692308,0.748052988180889,0.999809999999999,0.505935912928372,0.71410367012628,0.99981,0.900500460332771,88,43.0596787959016,69.4638973849824
"121",0.971843566433566,0.0629344755244755,0.272682727272727,0.912009392023363,0.888531425685602,0.278644080707151,0.104503430095877,0.701587468773372,0.393466790394033,88,55.6482575621052,69.074430978068
"122",0.971843566433566,0.00700160839160839,0.111875734265734,0.280218075679106,0.99980967040546,0.000468547986585652,0.0050998374236925,0.20591075116296,0.278247400914099,104,98.4267359415169,68.835216687223
"123",0.950868741258741,0.265691118881119,0.125858951048951,0.931113430348913,0.86565490051181,0.275877754093251,0.221261400763061,0.427931371773588,0.109863183675469,64,16.362538493844,63.3037059626994
"124",0.384548461538462,0.943877132867133,0.384548461538462,0.627031748686282,0.166567106839587,0.991378898373812,0.892833701523136,0.109203553641578,0.0927443766990133,73,3,66.3493492630373
"125",0.510397412587413,0.615271538461538,0.664212797202797,0.468540283146328,0.619039252255411,0.611907955336954,0.686035178623832,0.739286688706417,0.715282889657427,84,14.181269246922,70.2445707478945
"126",0.873961048951049,0.873961048951049,0.0279764335664336,0.967772103465084,0.00278751618964195,0.981209165042569,0.99954697989332,0.112934781168175,0.000258943918401728,74,16.362538493844,67.4254671252914
"127",0.797053356643357,0.0209848251748252,0.209758251748252,0.980159387094744,0.723662570830275,0.0265678009834776,1e-05,0.459907229818182,0.30016359512908,53,3,57.3544919601386
"128",0.804044965034965,0.594296713286713,0.0909009090909091,0.713336974238062,0.177577993391878,0.578138668399537,0.633263230208396,0.250434811448049,0.182655887000848,71,3,67.1390047951455
"129",0.845994615384615,0.594296713286713,0.132850559440559,0.78062875372556,0.684193556295061,0.715465258181201,0.2876572965253,0.152973718175989,0.161559357030545,69,6,65.8577570304025
"130",0.0769176923076923,0.950868741258741,0.845994615384615,0.397785538238931,0.2199992808521,0.826532916912399,0.987512464089329,0.193786966022026,0.513751807424033,69,6,62.9297634906701
"131",0.223741468531469,0.587305104895105,0.762095314685315,0.264239519200433,0.608416378242187,0.553857878559617,0.6626992020805,0.548401738617351,0.724764788844446,81,3,69.2382850761791
"132",0.797053356643357,0.237724685314685,0.419506503496504,0.676521587869528,0.897693095660147,0.199107993189193,0.533759145632148,0.729189562151491,0.437645388724329,72,5.18126924692202,67.343457990735
"133",0.755103706293706,0.0909009090909091,0.21674986013986,0.451447986914696,0.66065356575902,0.215851565695268,0.0478176870591923,0.425361010230696,0.326364683028186,79,32.6971403020575,66.9673249024819
"134",0.370565244755245,0.99981,0.328615594405594,0.995794690100541,0.109865404133529,0.999809844238679,0.99981,0.0700040872667816,0.00402526704369917,76,3,67.7898650853406
"135",0.307640769230769,0.293657552447552,0.811036573426573,0.252887066505967,0.736009081239867,0.144048361948612,0.220949227647353,0.674496387825059,0.773595622548512,64,3,61.9864535953415
"136",0.839003006993007,0.678196013986014,0.118867342657343,0.866969945577526,0.361348157569926,0.824679473424327,0.906254788959132,0.234499192037736,0.112247655674194,74,3,68.2345702818174
"137",0.531372237762238,0.748112097902098,0.356582027972028,0.591181126756987,0.329714445863612,0.678078491955916,0.770467289635283,0.441773826264444,0.35368790357861,71,6,66.0539064112735
"138",0.412514895104895,0.230733076923077,0.664212797202797,0.286303341016513,0.423486481793115,0.132633984901056,0.286202736430805,0.722282779264817,0.715738437932371,63,16.9063462346101,60.305434805901
"139",0.0699260839160839,0.95786034965035,0.859977832167832,0.553876394225048,0.0990162525028335,0.997129924439206,0.999646257444353,0.516897931106598,0.998668220423233,81,38.0268202560219,63.9589614291187
"140",0.559338671328671,0.706162447552448,0.538363846153846,0.640451897885288,0.502272120037144,0.77895593441336,0.691504647540882,0.557855393137601,0.542948042289701,80,6,69.5754087645902
"141",0.531372237762238,0.671204405594406,0.678196013986014,0.456704654493936,0.960349655275832,0.633989089908062,0.643395445105109,0.92904119446759,0.78510464335831,65,12,62.5789315221777
"142",0.559338671328671,0.552347062937063,0.251707902097902,0.479774705256631,0.025516782785707,0.644852952598456,0.601267101600085,0.229000944968551,0.372844315051376,73,9,66.5606936952698
"143",0.461456153846154,0.901927482517482,0.524380629370629,0.614351044983742,0.472402698962595,0.856960840129779,0.908229586162488,0.504831496891006,0.393766498348113,78,3,68.847753789587
"144",0.971843566433566,0.00700160839160839,0.0909009090909091,0.582805915395646,0.921866224356333,0.0127612263727222,0.0371659305784459,0.440123783752676,0.382242547425048,74,58.9709468847608,58.9750623570745
"145",0.929893916083916,0.125858951048951,0.0139932167832168,0.890059762925437,0.437707557718389,0.821411327550868,0.564240204836363,0.048410706634992,0.0674813250377406,105,98.1011825735919,70.0093611630162
"146",0.720145664335664,0.804044965034965,0.0839093006993007,0.882435839918241,0.260845487118494,0.893640516700837,0.862928887009337,0.0177104084130898,0.0263365948311865,56,3,59.0778238705519
"147",0.992818391608392,0.0839093006993007,0.0209848251748252,0.999809999810415,0.99981,1.00351905332178e-05,3.763962877734e-05,0.441800867469857,1.96978037194456e-05,69,17.181269246922,67.1616142137274
"148",0.503405804195804,0.748112097902098,0.293657552447552,0.642193745467254,0.109503482326336,0.677663949193805,0.883866597498445,0.262279490047107,0.246374896931031,79,36.5158710551355,65.6512385597783
"149",0.818028181818182,0.741120489510489,0.0629344755244755,0.94273234487053,0.270184997755843,0.92619127520428,0.970989073124368,0.0876304465899693,0.00698095058286847,86,37.3346018082135,70.1088667275838
"150",0.468447762237762,0.0699260839160839,0.545355454545454,0.333566142960186,0.208683701034527,0.0808459335169785,0.109097754205121,0.584031484729753,0.451015975936291,53,3,56.8171464514621
"151",0.887944265734266,0.202766643356643,0.0419596503496504,0.861666676236916,0.721877675164665,0.696143986379369,0.188516280530961,0.0241353183752217,0.0354201670897709,80,37.3346018082135,68.1219300329402
"152",0.950868741258741,0.034968041958042,0.251707902097902,0.96472560525851,0.999808417861632,1.07060509398441e-05,0.153233162863548,0.999809792878752,0.143647898938234,74,29.3017432683338,67.3128317018797
"153",0.286665944055944,0.992818391608392,0.685187622377622,0.709461235270424,0.384963092873547,0.983613824243452,0.999312487020393,0.640411705293884,0.687229604657772,86,26.7250769876881,69.3859250263678
"154",0.321623986013986,0.39154006993007,0.776078531468531,0.256950592869503,0.901931763576981,0.339401582656059,0.348109047128814,0.722654621181838,0.780008335680871,79,3,69.1399198667334
